id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15343687,@Home off Haywood. 30 Day Minimum,29602697,Mike,,28806,35.58108,-82.5852,Entire home/apt,70,30,213,27/06/2021,5,1,36,12,
15351409,Quiet Haven Tiny House-Hottub-Pets- Asheville Mtns,93289165,Carolyn,,28715,35.5156,-82.64924,Entire home/apt,110,2,124,26/09/2021,2.03,2,324,26,
15354741,"Mountain Views, Flowing Waters, Family Retreat",97966079,Karen,,28805,35.63136,-82.46825,Entire home/apt,132,6,13,25/05/2020,0.21,1,15,0,
15371871,*Natural Light Filled Cottage In Asheville*,62996022,Joy,,28805,35.59776,-82.51106,Entire home/apt,127,2,201,12/10/2021,4.55,1,307,9,
15422307,Happy Hippie House: Walk to Restaurants/Shops/Bars,98830727,Kelly & Michael,,28806,35.57275,-82.58584,Entire home/apt,160,2,287,10/10/2021,4.9,1,63,7,
15431178,Pet friendly craftsman in the heart of Asheville,72386853,Brigitte,,28803,35.56531,-82.52364,Entire home/apt,150,30,25,31/05/2021,0.41,2,142,2,
15437202,Cozy and Quiet on Hemphill,98990072,Anne,,28803,35.56502,-82.48411,Private room,51,2,97,10/10/2021,2.28,1,156,12,
15444450,City Sanctuary,15904121,Maureen,,28804,35.60256,-82.54097,Entire home/apt,151,4,49,17/11/2019,1,1,152,0,
15462269,Brand New Log Cabin...close to downtown Asheville!,32198136,Paul,,28805,35.65417,-82.47592,Entire home/apt,295,2,37,03/10/2021,0.62,1,335,18,
15476300,Comfortable Home near to WNC Ag Center,49443822,Beatriz,,28732,35.42877,-82.52819,Entire home/apt,180,3,60,10/10/2021,2.74,1,346,12,
15481467,"Guests Love The Location, Best of Asheville At Our Doorstep",94378451,Britton,,28801,35.59961,-82.55507,Entire home/apt,228,3,314,03/10/2021,5.49,1,281,48,
15507809,Downtown Retreat in the heart of Asheville,89335658,Emily,,28801,35.59283,-82.55375,Entire home/apt,180,2,72,31/07/2021,1.8,1,126,2,
15510852,Downtown hideaway! Walk everywhere!,46001530,Jonathan,,28801,35.59228,-82.55806,Entire home/apt,125,2,172,03/10/2021,19.11,10,341,37,
15530268,Private+clean+comfy+sunny apartment near downtown,47647594,Micah,,28804,35.62686,-82.55898,Entire home/apt,93,1,439,02/10/2021,7.89,1,324,108,
15544670,Apt Close to Everything in Asheville- $1600/mo!!,100023677,Dana,,28806,35.57642,-82.57099,Entire home/apt,54,30,6,21/07/2021,0.18,1,305,5,
15546661,The Snook Nook ~ A Mountain Retreat In Asheville,26536049,Simone,,28805,35.6272,-82.48244,Entire home/apt,86,2,253,08/10/2021,4.56,2,154,46,
15547377,"Willow Haven, near Asheville",57122380,Ed,,28704,35.46129,-82.56577,Entire home/apt,134,2,323,15/10/2021,5.42,2,22,75,
15568000,"Namaste Yurt, best of both worlds",51104544,Simms,,28805,35.60733,-82.48834,Entire home/apt,118,2,171,01/10/2021,4.15,3,284,59,
15577790,New Monthly Guest House - great Asheville Retreat!,10524336,Sharon,,28806,35.58039,-82.59457,Entire home/apt,110,28,53,31/08/2021,1,1,49,31,
15647883,West Nest on Haywood Road,62303172,Bruce,,28806,35.57756,-82.57892,Entire home/apt,124,2,320,15/10/2021,5.91,2,0,74,
15653105,Traveler's Home. Monthly rates.,46933220,Amy,,28805,35.59977,-82.46848,Private room,40,28,13,01/09/2021,0.22,1,47,2,
15685101,"Private studio near downtown, Biltmore & breweries",16261203,Sam,,28803,35.57108,-82.52894,Entire home/apt,105,1,360,17/10/2021,7.32,1,20,74,
15701324,Mtn Retreat 'Suite'  Dntwn 5 min  Private Entrance,4782147,Ken,,28803,35.58024,-82.54322,Private room,90,2,155,16/02/2020,2.68,1,229,0,
15706129,"Private, dog friendly, king studio with garage!",101427019,Karina & Patrick,,28805,35.58552,-82.51521,Entire home/apt,123,2,239,04/10/2021,4.94,1,64,56,
15718256,Rancho54oh- Spacious & Convenient!,5230460,Emily,,28801,35.57556,-82.56026,Entire home/apt,102,2,346,10/10/2021,7.95,1,285,72,
15757654,Heart of Asheville Bright n' Peaceful Apt.,101872826,Amir,,28803,35.53114,-82.51756,Private room,100,7,36,28/01/2018,0.65,1,86,0,
15780601,Artist's Retreat in Hip West Asheville,88468262,Mark,,28806,35.58967,-82.60242,Entire home/apt,95,2,166,10/10/2021,2.94,1,52,43,
15788106,"Cozy, quiet retreat near Blue Ridge Parkway. 2 bed",102127332,Julia,,28806,35.51845,-82.59794,Entire home/apt,90,3,102,27/07/2021,2.2,4,144,13,
15827350,Windsor Forest Inn(Sierra Nevada 3 miles away!),101874083,Cecelia(Cissy),,28704,35.46034,-82.54373,Entire home/apt,129,3,120,10/10/2021,5.1,1,143,5,
15867765,Historic Church in The River Arts District,102070094,David And Shawn,,28801,35.5805,-82.55982,Private room,138,2,355,04/10/2021,6.05,1,30,60,
15922343,Perfect apartment and location in perfect town,103309447,Bill,,28801,35.6113,-82.55111,Entire home/apt,39,30,1,31/05/2017,0.02,1,0,0,
15936945,Asheville Clouding Around - A Million Dollar View,25438439,Wendy,,28804,35.62821,-82.53508,Entire home/apt,329,3,20,06/10/2021,0.34,1,223,11,
15995355,Vibrant NEW Montford apartment- walk to downtown,62667,Heather,,28801,35.60264,-82.56187,Entire home/apt,132,2,204,14/10/2021,8,2,145,50,
16003488,Affordable downtown penthouse. The best deal!!!,46001530,Jonathan,,28801,35.59375,-82.55649,Entire home/apt,142,2,134,24/09/2021,5.17,10,342,41,
16024372,Cozy Tiny House Near Downtown and Blue Ridge!,1178227,Karen,,28805,35.58849,-82.50202,Entire home/apt,100,2,374,03/10/2021,7.33,2,240,67,
16029611,Urban Hippie West Asheville Sanctuary,20108786,Natalie,,28806,35.56588,-82.6313,Entire home/apt,200,3,51,27/09/2021,1.19,2,24,13,
16037508,Home for 6-7 People in South Asheville,37737144,Kwadwo,,28704,35.47629,-82.50151,Private room,185,1,35,19/09/2021,0.99,4,140,8,
16095359,Garden Wheel House Retreat,16359857,Anna,,28804,35.63382,-82.58267,Entire home/apt,153,2,47,10/10/2021,11.19,4,155,46,
16147877,Sandy's Place,27942972,Candace,,28803,35.57913,-82.53368,Entire home/apt,144,3,222,11/10/2021,4.04,1,26,44,
16155218,Great One Bedroom Get-Away,2635351,Bob,,28704,35.48852,-82.59224,Entire home/apt,99,2,119,16/10/2021,3.09,1,302,29,
16203903,The Parkwood Tree House,105838974,Leland,,28804,35.635,-82.58475,Entire home/apt,215,2,300,02/10/2021,5.57,5,32,72,
16267469,"1 BDRM, 2 miles to DWTN. Great for nurse/doc",22763355,Nessa,,28803,35.56187,-82.51118,Entire home/apt,78,28,26,22/05/2021,0.49,1,107,3,
16284468,Downton Shabby    *15 mins to downtown Asheville*,100789740,Carrie,,28806,35.5918,-82.65855,Entire home/apt,115,2,139,12/10/2021,4.78,4,97,21,
16294435,"Retro Asheville Ranch - 3 bedrooms, lots of room!",42678716,JC And John,,28704,35.47511,-82.50285,Entire home/apt,87,2,80,08/08/2020,1.46,2,0,0,
16384751,Comfortable room with queen bed,106333993,Rob,,28806,35.58354,-82.60923,Private room,54,1,159,03/10/2021,159,1,172,35,
16451105,Luxury in an Artist's Loft as Base for Exploring Asheville,1329460,Lynne,,28801,35.59585,-82.55357,Entire home/apt,314,3,70,14/09/2021,4.46,2,289,22,
16476358,Private Suite: Walk to Biltmore and Breweries,41653391,Michael And Amanda,,28803,35.56733,-82.52671,Entire home/apt,224,1,341,17/09/2021,8.4,1,52,45,
16512718,Quiet North Asheville Retreat,32179484,Kevin,,28804,35.64893,-82.54846,Entire home/apt,118,2,86,11/10/2021,5.24,1,21,23,
16532936,Cozy 3Bed+2b But yet So convenient,28704049,Vince,,28806,35.53193,-82.61117,Entire home/apt,151,2,72,13/07/2021,2.59,1,346,7,
16533200,Mountain Getaway close to downtown and Grove Park,108761817,Morris,,28804,35.6268,-82.53024,Entire home/apt,135,1,182,10/10/2021,3.48,2,156,25,
16566334,Comfy Asheville Cottage with Private Fenced Yard,15086526,Smithson,,28806,35.54977,-82.62883,Entire home/apt,164,1,318,17/10/2021,7.31,3,76,66,
16566932,West Asheville Carriage House,109123783,Beverly,,28806,35.5818,-82.60859,Entire home/apt,148,2,214,05/10/2021,4.12,2,350,47,
16583758,Mountain Retreat City Convenience.,35166807,Nicholas,,28806,35.52408,-82.61639,Entire home/apt,135,2,68,05/08/2021,1.57,3,144,10,
16587446,Spacious Downtown Asheville Loft,78507878,Andrew & Ashlie,,28801,35.59581,-82.55352,Entire home/apt,333,3,244,04/10/2021,4.34,1,304,35,
16627563,Walking Distance To Downtown-South Slope-RiverArts,30073217,Kendra & Kyle,,28801,35.58726,-82.55787,Private room,90,2,117,22/11/2020,2.28,1,0,5,
16636978,Cozy private apartment minutes from Sierra Nevada,59949913,Ashley,,28732,35.43174,-82.5258,Private room,101,1,89,03/10/2021,1.63,1,358,29,
16660917,"Sweet Cottage With Hot Tub, Near UNCA and Downtown",16526258,Amanda,,28804,35.62876,-82.58195,Entire home/apt,164,2,35,17/01/2021,0.67,1,30,4,
16670320,6 Bedroom 4 Bathroom Duplex With Wooded Privacy,35166807,Nicholas,,28806,35.52408,-82.61639,Entire home/apt,393,2,37,26/09/2021,1.25,3,147,4,
16700354,The View’s the Limit,66870454,Lisa,,28806,35.52815,-82.63064,Entire home/apt,125,2,17,11/10/2021,5.1,1,121,17,
16810083,Explore Asheville,84799065,Cameron & Sarah,,28801,35.57583,-82.55665,Private room,70,1,533,15/10/2021,13.12,1,32,99,
16826141,Stunning Barn Loft Just Outside of Asheville,49736754,Joy,,28805,35.58702,-82.48867,Entire home/apt,250,2,49,06/09/2021,0.91,1,259,20,
16832848,The Rockwell- Spacious River Arts District Home,81192738,Joshua,,28806,35.58161,-82.56981,Entire home/apt,260,3,112,13/10/2021,19.53,1,271,42,
16846899,Oasis close to downtown,112183018,Melissa,,28801,35.6089,-82.55934,Entire home/apt,172,1,262,17/10/2021,5.39,1,0,61,
16856815,Oasis in the City,1405583,Viviana,,28806,35.58226,-82.57728,Entire home/apt,159,2,4,11/10/2021,3.24,1,77,4,
16868257,Taylor Ranch Retreat - Secluded yet close to Asheville,112407742,Inspired,,28732,35.46129,-82.4674,Entire home/apt,284,2,45,10/09/2021,1.9,3,35,29,
16937948,Avery's Creek: Private swimming pool! Close to Asheville & Biltmore Park.,96187307,Yonder,,28704,35.44292,-82.57421,Entire home/apt,865,2,46,18/07/2021,3.07,41,326,10,
16937957,Cove Cottage - Charming Cottage Located Right Outside Downtown Asheville!,96187307,Yonder,,28805,35.61207,-82.52367,Entire home/apt,256,2,29,25/07/2021,0.53,41,337,5,
16937995,"Upstream Cottage; Asheville & River Arts-breweries, eateries, hiking & more!",96187307,Yonder,,28806,35.56792,-82.5675,Entire home/apt,389,2,58,05/08/2021,1.24,41,331,12,
16977918,Cedar Cabin with Forest Canopy Deck,181316638,Becky,,28805,35.61539,-82.51918,Entire home/apt,278,2,327,10/10/2021,6.06,6,342,68,
17036413,"Clean, Comfy and Convenient S. Asheville Condo",52034787,Jessie,,28704,35.46976,-82.51147,Entire home/apt,124,2,41,10/10/2021,1.1,1,144,5,
17095670,Downtown Escape!,46001530,Jonathan,,28801,35.59263,-82.55716,Entire home/apt,132,1,182,03/10/2021,3.58,10,339,61,
17116810,Beaucatcher Mountain Retreat,114884102,Debbie,,28805,35.59745,-82.536835,Private room,87,1,168,17/10/2021,5.44,1,2,26,
17140023,Beautiful Home in Historic Montford by Downtown,115227864,Penny,,28801,35.59898,-82.56016,Entire home/apt,92,1,112,29/08/2021,3.76,1,0,14,
17155164,Beautiful Mountain Views 5 Minunutes to Downtown!!,21539203,Dorothy,,28805,35.5917,-82.5375,Entire home/apt,106,2,476,02/10/2021,12.37,3,298,101,
17157429,"Explore AVL from this Stylish, Cozy Apartment",106315653,Jennifer,,28801,35.60343,-82.5503,Entire home/apt,132,3,225,03/10/2021,6.09,1,288,58,
17310280,Tiny House - Giant Views,21600570,Kim,,28804,35.62335,-82.53314,Entire home/apt,198,2,386,14/10/2021,7.91,3,318,85,
17345566,Skye Haven - Views! Romantic getaway 3 mi. to town,117176518,Marilyn,,28804,35.6255,-82.52242,Entire home/apt,298,2,9,24/01/2021,0.21,1,274,2,
17364637,Apartment with Private entrance and Private Bath.,117325142,Kern And Anne,,28806,35.59383,-82.63428,Entire home/apt,96,1,383,17/10/2021,9.79,1,0,39,
17364692,Lovely city garden apartment at the Little Farm,4314310,L J,,28803,35.57579,-82.53662,Entire home/apt,66,2,253,21/03/2021,5.07,1,15,4,
17395670,Charming Red Roof Home in Tiny Farms,41521900,Yasmin,,28806,35.61844,-82.63979,Entire home/apt,185,3,148,05/09/2021,2.7,1,279,22,
17403585,ADVENTURE LAUNCH PAD,117659309,Helen,,28806,35.61834,-82.58296,Entire home/apt,300,1,196,24/09/2021,7.66,1,322,43,
17416267,Downtown and Biltmore!,25041828,Sarah,,28803,35.56677,-82.52251,Entire home/apt,164,2,74,08/10/2021,2.22,4,167,24,
17446056,Front Porch Charm,21600570,Kim,,28804,35.63105,-82.58665,Entire home/apt,251,2,205,20/09/2021,5.1,3,240,38,
17464124,Tiny House - Must Love Dogs,78245506,Amy,,28806,35.62461,-82.6317,Entire home/apt,100,2,28,03/01/2021,0.89,1,46,1,
17529983,Garden Apt in Historic Neighborhood of Asheville,16023445,Tara,,28801,35.61201,-82.5496,Entire home/apt,86,30,11,01/10/2021,0.53,2,63,7,
17552287,Family Friendly Apartment in Beautiful North Asheville,119106320,Alison,,28804,35.63939,-82.54984,Private room,125,2,171,23/08/2021,3.37,1,48,24,
17591050,Historic Home Near Downtown Asheville Pvt Bed/Bath,119510171,Debbie,,28804,35.61298,-82.55158,Private room,65,1,293,15/10/2021,12.19,2,93,29,
17606368,"Hidden Cove on the doorstep of Downtown Asheville; HOT TUB, Game Rm, LUXURY!",96187307,Yonder,,28805,35.61541,-82.51889,Entire home/apt,825,2,41,26/08/2021,0.96,41,320,6,
17618702,Mountain Chalet close to Biltmore,71812166,Heidi & Ricky,,28806,35.55654,-82.60125,Entire home/apt,420,3,155,11/10/2021,2.98,8,313,29,
17634705,"One Bedroom Guest Suite, Warm Relaxed Home in West Asheville",74769459,Ellen,,28806,35.58129,-82.59532,Entire home/apt,137,2,298,09/10/2021,10.37,1,8,57,
17638102,True Asheville B&B- Wall Street Room- 2nd Floor,1786031,Emilie,,28801,35.60413,-82.5494,Private room,150,20,1,02/08/2017,0.02,2,44,0,
17648416,Private Bungalow Ten Minute Walk to Downtown Asheville,1786031,Emilie,,28801,35.60302,-82.54885,Entire home/apt,251,2,111,19/09/2021,11.29,2,38,31,
17649947,Getaway to Blue Ridge Mountains-West Asheville,71857225,Robert,,28806,35.58302,-82.6056,Entire home/apt,95,2,212,11/10/2021,4.39,2,65,32,
17653835,Just West of West Asheville Studio,35987403,Betsy,,28806,35.56566,-82.63338,Entire home/apt,59,2,165,04/04/2021,4.37,2,0,8,
17726977,"Comfy, Private Suite Near Biltmore/Downtown",4448420,Jane,,28803,35.56364,-82.51953,Private room,129,1,165,17/10/2021,5.35,1,69,42,
17743775,Orchard House,25198720,Cooper,,28805,35.65206,-82.4774,Entire home/apt,149,4,2,24/07/2020,0.05,1,0,0,
17774784,"Hike-Bike-Eat-Drink-Stay, Private 3/2 Bent Creek",119822805,Jennifer,,28806,35.51025,-82.61866,Entire home/apt,174,3,18,17/10/2021,4.86,1,192,18,
17794306,Beer City Room - Heart of West Asheville,109638953,Guy,,28806,35.58059,-82.59237,Entire home/apt,121,2,318,01/10/2021,5.99,3,335,45,
17826503,Charland Chalet- Guesthouse 5 Min to Town & BRP,19159885,Elaine,,28803,35.55374,-82.48196,Entire home/apt,190,1,529,07/10/2021,12.83,1,346,117,
17861930,Magical large apartment downtown!,46001530,Jonathan,,28801,35.59238,-82.5572,Entire home/apt,143,1,246,02/10/2021,8.01,10,334,61,
17892316,"""Paris of the South"" Pied-à-Terre in W. Asheville",125424553,Elizabeth,,28806,35.58358,-82.60745,Entire home/apt,85,1,115,16/10/2021,2.09,1,337,14,
17917678,Lovely Private Apt. - Historic Home & Neighborhood,122832025,Elizabeth,,28801,35.60844,-82.56686,Entire home/apt,120,2,181,13/10/2021,14.14,1,326,60,
17923086,Riverside Bungalow - 2 miles to downtown!,35012995,Ben,,28804,35.62402,-82.57823,Entire home/apt,165,3,42,07/09/2021,0.78,2,169,9,
17935396,Retreat on Town Mountain,5522323,Jovita,,28804,35.60958,-82.53791,Entire home/apt,191,2,162,10/10/2021,3.71,1,70,42,
18017043,Dragonfly Cottage,37159729,Paula,,28801,35.58865,-82.55863,Private room,93,2,274,14/10/2021,5.39,3,28,59,
18018230,"Dragonfly Cottage II ,  Cozy Cottage in Downtown",37159729,Paula,,28801,35.58975,-82.5586,Private room,99,2,247,14/10/2021,4.59,3,25,72,
18022683,The West Asheville Loft,109123783,Beverly,,28806,35.58021,-82.6074,Entire home/apt,134,2,304,14/10/2021,5.96,2,347,75,
18055958,Mountaintop Hideaway,6758788,Bonnie,,28805,35.59582,-82.53764,Entire home/apt,126,22,22,18/08/2021,0.53,1,288,2,
18059317,"Family friendly, Roomy, and Comfy",21425280,Marianne,,28803,35.54942,-82.50957,Entire home/apt,181,2,14,03/10/2021,2.96,2,141,14,
18092896,River Arts Comfy Getaway,124606231,Colleen And Dave,,28801,35.58875,-82.56727,Entire home/apt,131,30,197,29/08/2021,4.12,1,121,8,
18119864,Sunnyside,124856505,Kate,,28804,35.64704,-82.51875,Private room,75,3,2,01/06/2019,0.04,1,105,0,
18121899,Casa de Lobos - N. Asheville,42518767,Tomi,,28804,35.64673,-82.52906,Entire home/apt,112,1,85,17/10/2021,1.97,1,0,2,
18151750,Gashes Fluss Haus,36948751,Paul,,28803,35.56058,-82.48592,Entire home/apt,120,1,611,26/09/2021,12.04,1,86,109,
18153024,Zen Home,1931430,Ana,,28801,35.5839,-82.55923,Private room,138,2,33,11/10/2021,0.62,3,69,11,
18178954,Luxury Suite with Blissful Comforts,5366546,Raymond,,28804,35.61755,-82.55846,Entire home/apt,202,2,103,10/10/2021,103,1,58,20,
18179308,Mountain View Getaway,123441843,Amber,,28715,35.51457,-82.66164,Entire home/apt,156,3,75,26/10/2020,1.93,1,0,1,
18264441,Cute Craftsman Asheville Suite,67787434,Alli,,28806,35.55255,-82.62994,Private room,79,2,198,17/10/2021,4.7,2,0,35,
18308309,"Downtown Inn Asheville, NC #2-King",96305927,Narendra,,28801,35.59454,-82.5561,Private room,168,1,12,06/09/2021,0.22,10,172,6,
18308656,"Downtown Inn Asheville, NC #3-King",96305927,Narendra,,28801,35.59419,-82.55558,Private room,168,1,28,09/10/2021,11.83,10,172,14,
18308869,"Downtown Inn Asheville, NC #4-King",96305927,Narendra,,28801,35.59265,-82.55739,Private room,164,1,37,23/09/2021,0.89,10,172,11,
18308979,"Downtown Inn Asheville, NC #5-King",96305927,Narendra,,28801,35.5945,-82.55594,Private room,164,1,15,31/05/2021,0.28,10,173,4,
18309080,"Downtown Inn Asheville, NC #6-King",96305927,Narendra,,28801,35.59409,-82.55602,Private room,164,1,12,27/09/2021,0.22,10,173,7,
18322086,Private Country Bungalow 10-12 minutes to town,7934829,Joanna,,28805,35.62224,-82.50744,Entire home/apt,179,1,102,18/10/2021,3.93,1,106,6,
18375617,Cozy Mountain Cottage,56410675,AJ & Jenn,,28803,35.53754,-82.48759,Entire home/apt,147,3,254,17/10/2021,4.81,1,0,81,
18385101,ENJOY the DANCE of SUNLIGHT in East Asheville,127340971,Summer,,28805,35.61465,-82.49591,Entire home/apt,135,3,90,26/09/2021,1.66,1,229,7,
18389884,"Downtown Inn Asheville, NC  #7-King",96305927,Narendra,,28801,35.59459,-82.55738,Private room,164,1,79,13/10/2021,2.78,10,169,28,
18393059,Charming Arts & Crafts home in West Asheville,29296555,Kaylen,,28806,35.58103,-82.57855,Private room,101,1,118,04/10/2021,2.41,1,72,33,
18404153,"Downtown Inn Asheville, NC #8-Double",96305927,Narendra,,28801,35.5935,-82.55738,Private room,164,1,46,10/10/2021,0.85,10,170,9,
18405483,"Downtown Inn Asheville, NC #9-Double",96305927,Narendra,,28801,35.59319,-82.5564,Private room,164,1,97,27/09/2021,4.87,10,167,24,
18406520,"Downtown Inn Asheville, NC #10-Double",96305927,Narendra,,28801,35.59299,-82.55623,Private room,164,1,69,21/09/2021,1.39,10,168,26,
18422959,The Red Rooster Bungalow,127670039,Mikael,,28806,35.58143,-82.60913,Entire home/apt,148,1,246,10/10/2021,6.04,1,63,36,
18471514,"Robin's Nest - quiet neighborhood, homey",7765711,Robin,,28805,35.61886,-82.50325,Entire home/apt,85,2,76,30/11/2020,2.12,1,0,1,
18473371,West Asheville Bamboo Bungalow near French Broad River,128125554,Austin,,28806,35.56781,-82.56795,Entire home/apt,185,2,127,01/10/2021,4.16,1,211,26,
18487194,*Squad Bunker* ~ Perf Chill Pad for Groups & Pets!,65499332,Elizabeth,,28803,35.57179,-82.52916,Entire home/apt,78,1,189,26/09/2021,3.86,1,328,45,
18521819,Convenient + modern spot:  central North Asheville,73600074,Joel,,28804,35.63526,-82.53509,Entire home/apt,101,2,321,10/10/2021,8.03,1,321,82,
18599205,COZY WALKABLE WEST ASHEVILLE MODERN SUITE,48064538,Gael,,28806,35.58432,-82.5742,Entire home/apt,75,2,178,11/10/2021,4.52,1,18,28,
18616393,Central AVL - 1BD/1BA Hideaway - 5min to DT,91729665,Timothy,,28805,35.58825,-82.51489,Entire home/apt,213,1,44,25/10/2020,1.12,1,266,2,
18716194,Blue Ridge Fire Tower,130138003,Kristyn,,28805,35.6105,-82.48763,Entire home/apt,294,2,160,02/10/2021,5.29,1,318,20,
18721359,The Acorn Guesthouse,32221473,Randy,,28803,35.56728,-82.52617,Entire home/apt,52,30,10,02/10/2021,0.42,2,268,6,
18731242,Asheville Luxury Socially Distant Retreat,35743249,Lindsay,,28704,35.46073,-82.59882,Entire home/apt,563,2,65,03/10/2021,2.08,1,119,10,
18751432,LOCATION : 2 mi to Downtown/Breweries/restaurants,130451455,Angelica,,28805,35.58816,-82.53165,Entire home/apt,480,1,59,11/07/2021,2.29,1,363,6,
18776404,North Liberty House,2285909,Gretchen,,28801,35.60577,-82.55109,Private room,104,1,106,16/02/2020,2.08,3,170,0,
18784621,"Downtown love, downtown life.",46001530,Jonathan,,28801,35.59247,-82.55693,Entire home/apt,124,1,224,26/09/2021,4.24,10,159,45,
18907430,North Liberty House 2,2285909,Gretchen,,28801,35.60585,-82.5514,Private room,93,1,88,01/01/2020,1.69,3,170,0,
18910863,Magical Mountain Mod Near Downtown,27754937,Lauryl,,28804,35.62244,-82.56121,Entire home/apt,101,2,208,28/09/2021,4.84,1,132,61,
18918238,Asheville Getaway...Fenced in Backyard!,2439734,Jacob,,28715,35.56426,-82.66878,Entire home/apt,136,2,302,08/08/2021,6.17,1,293,49,
18929549,Off the Beat Inn Path,131948090,Patty And Jim,,28805,35.59193,-82.47356,Entire home/apt,81,2,268,09/10/2021,7.48,1,132,66,
18974593,Asheville Escape minutes to downtown! NEW FIRE PIT,123930099,Keith And Chan,,28805,35.62852,-82.4721,Entire home/apt,627,2,123,17/10/2021,5.05,1,347,32,
19029460,Creekside Place in Central Location,90478266,Liana,,28732,35.42979,-82.5255,Entire home/apt,84,1,221,06/09/2021,5.36,2,150,41,
19032051,Chestnut House,119642196,Naomi,,28806,35.57561,-82.59377,Entire home/apt,90,3,223,29/06/2021,6.37,1,9,4,
19066373,West Asheville Yellow Bungalow on Haywood,42676282,Amanda,,28806,35.58044,-82.59781,Entire home/apt,176,2,138,12/10/2021,7.11,3,341,40,
19066512,"Entire Asheville Home - Walkable, Monthly Rental!",71125861,Rich,,28806,35.57589,-82.59993,Entire home/apt,110,30,3,24/05/2018,0.06,1,134,0,
19077911,Bear Retreat,134554268,Adam,,28806,35.57537,-82.58984,Entire home/apt,150,30,15,17/09/2021,0.29,1,301,4,
19101996,The In-Between:Private small house between N&W Avl,50024355,Alice,,28806,35.60655,-82.5908,Entire home/apt,76,1,314,11/10/2021,6.29,1,62,56,
19103146,West Asheville Arts and Craft Bungalow,133465009,Jennifer,,28806,35.57863,-82.58512,Entire home/apt,80,2,16,31/12/2019,0.31,1,0,0,
19118629,Just Beyond Utopia,9440287,Jana,,28805,35.61218,-82.52788,Entire home/apt,103,2,178,11/10/2021,4.11,1,221,63,
19120555,"River, Mountain Modern close to everything",130352599,Anthony,,28806,35.56762,-82.56686,Entire home/apt,649,3,135,03/10/2021,3.66,1,306,23,
19135906,Asheville Red Cottage - cheerful cozy city home.,66582598,Myra,,28806,35.57472,-82.62429,Entire home/apt,67,30,6,28/06/2021,0.39,1,195,3,
19262092,Walkable and Tranquil One Bedroom Apartment,16954978,Phaedra,,28806,35.58382,-82.59682,Entire home/apt,150,7,38,10/11/2019,0.91,1,0,0,
19264539,West Asheville Apartment at Haywood Bungalow,42676282,Amanda,,28806,35.57969,-82.59653,Entire home/apt,99,2,145,03/10/2021,2.77,3,152,46,
19270494,"Sweet space with a hot tub, pool, private entrance",99486090,John,,28806,35.57847,-82.62847,Entire home/apt,129,2,114,11/10/2021,2.85,1,52,14,
19273710,"Cozy Country Cottage, Ten Minutes from Downtown!",56347978,Caitlin,,28806,35.60062,-82.59334,Entire home/apt,74,1,216,11/10/2021,4.24,1,33,102,
19326768,VERY CLOSE TO DOWNTOWN- Peacock Escape,133792356,Michael & Tom,,28801,35.60912,-82.55392,Entire home/apt,136,2,111,30/09/2021,2.11,1,314,58,
19381523,"Jaw Dropping Views, Minutes to Downtown, Location!",15059098,Jan,,28804,35.65163,-82.58413,Entire home/apt,225,2,81,06/06/2021,1.55,1,290,14,
19415618,Country Chic Home in South Asheville,16068834,Sonia,,28803,35.48907,-82.53181,Entire home/apt,250,30,88,03/10/2021,3.02,1,42,34,
19439841,Cozy Hideaway in heart of Downtown Asheville,28350854,Bill,,28801,35.59913,-82.55553,Shared room,250,2,3,26/09/2017,0.06,1,0,0,
19531546,West Asheville Epicenter - NC Vacation Rental,48428279,Chad,,28806,35.57357,-82.57393,Entire home/apt,353,2,98,05/10/2021,1.96,1,70,18,
19548415,"Private Suite, private entry.",26302902,Laurel,,28804,35.63551,-82.55137,Entire home/apt,106,2,199,14/10/2021,3.89,2,64,62,
19561946,"Downtown Artist Dream, Walk everywhere!",46001530,Jonathan,,28801,35.5949,-82.55795,Entire home/apt,126,1,217,24/09/2021,4.31,10,334,74,
19609285,Slice of Heaven in Asheville,75476809,Diana,,28803,35.53842,-82.47149,Entire home/apt,96,1,196,11/10/2021,3.9,1,131,36,
19620931,Location Location Location!   Downtown Asheville,98078269,Bill,,28801,35.6051,-82.55036,Entire home/apt,179,2,2,31/05/2021,0.1,1,165,1,
19643402,Artistic Retreat - Minutes to Town & Scenic Trails,138056080,Shelley,,28804,35.64471,-82.52647,Entire home/apt,103,2,142,10/10/2021,3.51,1,128,22,
19700502,Westside Wayside,2551548,Benjamin,,28715,35.55704,-82.64593,Entire home/apt,75,30,110,31/08/2021,2.92,1,259,7,
19719866,West Asheville Bungalow,138986666,Lisa,,28806,35.58419,-82.59903,Private room,98,2,89,01/01/2020,1.78,1,74,0,
19742574,Safe & Clean in Artsy WAVL,39479809,Bradlee,,28806,35.58521,-82.60336,Entire home/apt,111,1,356,18/09/2021,7.28,1,159,58,
19785945,Artists Woodside Home with Private Entrance,1417681,Melissa And Sean,,28806,35.63195,-82.62124,Entire home/apt,83,2,108,02/10/2021,2.36,1,161,11,
19787532,Montford  Charmer Close to Downtown Asheville,139692951,James,,28801,35.604,-82.56677,Entire home/apt,139,2,127,14/10/2021,4.18,1,320,31,
